tourney,Division,Round,Team1,Team2,T1P1,T1P2,T2P1,T2P2,t1score,t2score
casrrsm6,Advanced,1st place,H & M,OC Advanced Boys,Isaac Holbrook,Clifton Miller,Noah Johnson,chris hernandez,21,18
casrrsm6,Advanced,1st place,H & M,OC Advanced Boys,Isaac Holbrook,Clifton Miller,Noah Johnson,chris hernandez,21,19
casrrsm6,Advanced,Losers QF,ShEeEeEeESh,After School Snacks,Yusei Fujikura,Asher Savage,Anish Ravilla,Aiden Lieb,21,18
casrrsm6,Advanced,Losers QF,ShEeEeEeESh,After School Snacks,Yusei Fujikura,Asher Savage,Anish Ravilla,Aiden Lieb,21,10
casrrsm6,Advanced,Losers QF,Sir Spikes a Lot,Jokic4MVP,Trevor Brouelette,Joseph Roberts,Riley Lathrop,Tucker Cargile,21,10
casrrsm6,Advanced,Losers QF,Sir Spikes a Lot,Jokic4MVP,Trevor Brouelette,Joseph Roberts,Riley Lathrop,Tucker Cargile,28,26
casrrsm6,Advanced,Losers QF,SpikeGeneers,Team name,James Johnson,Colin Hussey,Timothy Nowak,Elijah Kim,21,8
casrrsm6,Advanced,Losers QF,SpikeGeneers,Team name,James Johnson,Colin Hussey,Timothy Nowak,Elijah Kim,21,10
casrrsm6,Advanced,Losers QF,2nd Touch,Fish out of Water,Chris Glover,Lee Stonum,Addison Seale,Kelsey DeJesus,1,0
casrrsm6,Advanced,Losers QF,2nd Touch,Fish out of Water,Chris Glover,Lee Stonum,Addison Seale,Kelsey DeJesus,1,0
casrrsm6,Advanced,Losers QF,ShEeEeEeESh,Sir Spikes a Lot,Yusei Fujikura,Asher Savage,Trevor Brouelette,Joseph Roberts,17,21
casrrsm6,Advanced,Losers QF,ShEeEeEeESh,Sir Spikes a Lot,Yusei Fujikura,Asher Savage,Trevor Brouelette,Joseph Roberts,21,19
casrrsm6,Advanced,Losers QF,ShEeEeEeESh,Sir Spikes a Lot,Yusei Fujikura,Asher Savage,Trevor Brouelette,Joseph Roberts,21,18
casrrsm6,Advanced,Losers QF,SpikeGeneers,2nd Touch,James Johnson,Colin Hussey,Chris Glover,Lee Stonum,22,24
casrrsm6,Advanced,Losers QF,SpikeGeneers,2nd Touch,James Johnson,Colin Hussey,Chris Glover,Lee Stonum,18,21
casrrsm6,Advanced,Losers QF,Club Penguin,ShEeEeEeESh,Shane Ballesteros,,Yusei Fujikura,Asher Savage,0,1
casrrsm6,Advanced,Losers QF,Club Penguin,ShEeEeEeESh,Shane Ballesteros,,Yusei Fujikura,Asher Savage,0,1
casrrsm6,Advanced,Losers QF,Bababas,2nd Touch,Seth Holbrook,Ashley Ortlip,Chris Glover,Lee Stonum,0,1
casrrsm6,Advanced,Losers QF,Bababas,2nd Touch,Seth Holbrook,Ashley Ortlip,Chris Glover,Lee Stonum,0,1
casrrsm6,Advanced,Losers QF,Sir Spikes a Lot,SpikeGeneers,Trevor Brouelette,Joseph Roberts,James Johnson,Colin Hussey,21,17
